time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-01 00:51:02.565015,0.4,1 1 3 1,1 2 1 1,2
2022-03-01 00:51:04.346258,0.4,1 1 3 1,1 2 1 1,2
2022-03-01 00:51:06.127508,0.4,1 1 3 1,1 2 1 1,2
2022-03-01 00:51:07.861882,0.4,1 1 3 1,1 2 1 1,2
2022-03-01 00:51:09.643134,0.4,1 1 3 1,1 2 1 1,2
2022-03-01 00:51:11.424357,0.4,1 1 3 1,1 2 1 1,2
2022-03-01 00:51:13.111885,0.4,1 1 3 1,1 2 1 2,2
2022-03-01 00:51:14.846262,0.4,1 1 3 1,1 2 1 2,2
2022-03-01 00:51:16.580436,0.4,1 1 3 1,1 2 1 2,2
2022-03-01 00:51:18.330634,0.4,1 1 3 1,1 2 1 2,2
